case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,population_role,replaced_parent_slot_case_id,parent_envelope_path,parent_envelope_sha256,parent_case_artifact_path,parent_case_artifact_sha256,candidate_envelope_path,candidate_envelope_sha256,historical_envelope_path,historical_envelope_sha256,replacement_selection_rank,replacement_order_rule,replacement_source_sha256,replacement_readme_sha256,replacement_incident_block,replacement_exploit_tx_hash,candidate_id,source_case_id,source_artifact_path,source_artifact_sha256,deployment_time,prediction_cutoff_time,code_size,proxy_status,source_verified_at_cutoff,identity_group,clone_family,proxy_family,protocol_family,mechanism_family,follow_up_horizon,positive_record_sha256,case_artifact_sha256,strict_snapshot_sha256,deployment_time_resolution,prediction_cutoff_time_resolution,code_size_resolution,proxy_resolution,source_verified_at_cutoff_resolution,identity_group_resolution,clone_family_resolution,protocol_family_resolution,mechanism_family_resolution,follow_up_horizon_resolution
spartan,defihacklabs,bsc,7048832,0x3de669c4f1f167a8afbc9993e4753b84b576426f,shanghai,ca2-f655d6375b3979edab38,2021-05-02,Spartan,Logic Flaw,src/test/2021-05/Spartan_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,1e131cb812e4acd651d55f9cefaae8ca2216a72785cadcbd19e7d66491a453f6,"[""https://rekt.news/spartan-rekt/""]",[],,exact_contract_basename,True,True,,,2021-05-02,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-f655d6375b3979edab38.json,cc7adda3ac034bcad6feec4b3c0067791c477de355435312d629c0a900d9f429,cases/ca2-f655d6375b3979edab38.json,9b74019b0662b927dfb91d64d4bc7e1d562fcec0a2e6e4d352cea3af5bd58f19,,,,,,,,,,,,ca2-f655d6375b3979edab38,cases/ca2-f655d6375b3979edab38.json,9b74019b0662b927dfb91d64d4bc7e1d562fcec0a2e6e4d352cea3af5bd58f19,2020-09-27T13:47:55Z,2020-09-28T13:47:55Z,8459,,,56:0x3de669c4f1f167a8afbc9993e4753b84b576426f,82c06f5d00db5268f29a53d32df2a3a0dea2380d624f539d9a734d3fcfcdce3d,,,,,c1d617867f32aac0dde5c8a3ac459909d37b4b0bd0a12ed971500b9036c95e02,82b58be2a1c975e87ee702ea63fe95eeabeb5bafef2ded89ff6928fd8c667aef,060b207c250ef5180925e49ea410b731c8822d2200ef47d83dc2a47a3276c9db,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
dodo_flashloan,defihacklabs,ethereum,12000000,0x051ebd717311350f1684f89335bed4abd083a2b6,shanghai,ca2-61c7c0bc0fd854fd8541,2021-03-08,DODO,Flashloan Attack,src/test/2021-03/dodo_flashloan_exp.sol,ethereum,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,e74bcf9627e666abcc1dd105229c09bd34d85b635197b7580cedb3c48eed0246,"[""https://blog.dodoex.io/dodo-pool-incident-postmortem-with-a-little-help-from-our-friends-327e66872d42"", ""https://etherscan.io/tx/0x395675b56370a9f5fe8b32badfa80043f5291443bd6c8273900476880fb5221e"", ""https://halborn.com/explained-the-dodo-dex-hack-march-2021/""]","[""0x395675b56370a9f5fe8b32badfa80043f5291443bd6c8273900476880fb5221e""]",,exact_contract_basename,True,True,,,2021-03-08,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-61c7c0bc0fd854fd8541.json,4429af5a6e981ddbe4507743175074b514bb8a370bf487fe4db55ca226105407,cases/ca2-61c7c0bc0fd854fd8541.json,ae4f1239fb208c45c5fe75a81a2222193ee94e28de3683f5b7eb7b255264d2aa,,,,,,,,,,,,ca2-61c7c0bc0fd854fd8541,cases/ca2-61c7c0bc0fd854fd8541.json,ae4f1239fb208c45c5fe75a81a2222193ee94e28de3683f5b7eb7b255264d2aa,2021-02-26T12:07:46Z,2021-02-27T12:07:58Z,45,EIP1167_PROXY,,1:0x051ebd717311350f1684f89335bed4abd083a2b6,4712a836767701dfe76e6e82dd18174cc45f5533baba2d7334eae7c70c368871,eip1167:0x2bbd66fc4898242bdbd2583bbe1d76e8b8f71445,,,,f12119298aa8219e9e2445d14bcc48eeb863bcc9bd64e9d14b2a8467b8047a8c,bd21c97288704728ba646538bdaa1325f36ec6b1e088bddff5238e886e34d0ee,b42014c8119358edd6c9eff4bf664c2ee86225bb0eae2c4013471ebab6ee277b,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,VERIFIED_STANDARD_PROXY,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
pancakebunny,defihacklabs,bsc,7556330,0x633e538ecf0bee1a18c2edfe10c4da0d6e71e77b,shanghai,ca2-7c6082cada48d720f171,2021-05-19,PancakeBunny,Price Oracle Manipulation,src/test/2021-05/PancakeBunny_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,baf63791a4277f87d91ddc0567f2b55ffda4a381f3294e1a8b8b6b891a7836ff,"[""https://bscscan.com/tx/0x897c2de73dd55d7701e1b69ffb3a17b0f4801ced88b0c75fe1551c5fcce6a979"", ""https://rekt.news/pancakebunny-rekt/""]","[""0x897c2de73dd55d7701e1b69ffb3a17b0f4801ced88b0c75fe1551c5fcce6a979""]",,exact_contract_basename,True,True,,,2021-05-19,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-7c6082cada48d720f171.json,a7c325124b438903962e99128e55724438ef3d57381b4f6ec6f5cab26e6e26cf,cases/ca2-7c6082cada48d720f171.json,dff90212408b4b7601ef81515d8bc7edb76e25fe63926bd936385694d31ec9ed,,,,,,,,,,,,ca2-7c6082cada48d720f171,cases/ca2-7c6082cada48d720f171.json,dff90212408b4b7601ef81515d8bc7edb76e25fe63926bd936385694d31ec9ed,2021-04-22T11:45:07Z,2021-04-23T11:45:09Z,1581,EIP1967_PROXY,,56:0x633e538ecf0bee1a18c2edfe10c4da0d6e71e77b,ef7ac5d67ee3cbeca495bd816fdc6e0754b30b3f3a829c177db213ef5c95bebc,eip1967:0xcbc6f8dfbb439a8adc863251b656c1cd89ccbd1e,,,,9a730b4857ca8a01d3a67f8e993db22ea490a6f8295bb81562c1e7bafb26232a,b55bb7c7c1014295fdf49d783ec27274333672ae777e86db474a3eb7a3472f17,7dba8879599a3afffa118008cad41f5110baf41ff9bdd13d94ad9dcad64a0de9,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,VERIFIED_STANDARD_PROXY,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
burgerswap,defihacklabs,bsc,7781159,0x7ac55ac530f2c29659573bde0700c6758d69e677,shanghai,ca2-28489e4d5123e702b7a8,2021-05-27,BurgerSwap,Mathematical flaw + Reentrancy,src/test/2021-05/BurgerSwap_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,63e826cb9881b371ac3674c38a3a8b812dbb7807ef3c75978eb8b6e3dd255630,"[""https://twitter.com/Mudit__Gupta/status/1398156036574306304""]",[],,exact_contract_basename,True,True,,,2021-05-27,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-28489e4d5123e702b7a8.json,5a5c36ae7acdcbb97d7b7da7069b2a832664c5f75d71293c5d4463b853fd229a,cases/ca2-28489e4d5123e702b7a8.json,10b474ebaa25b1d2ec10b0aee8bafa0e74abd574900f28ca0de2cda47676c8a1,,,,,,,,,,,,ca2-28489e4d5123e702b7a8,cases/ca2-28489e4d5123e702b7a8.json,10b474ebaa25b1d2ec10b0aee8bafa0e74abd574900f28ca0de2cda47676c8a1,2020-09-19T01:26:49Z,2020-09-20T01:26:49Z,10620,,,56:0x7ac55ac530f2c29659573bde0700c6758d69e677,300b72bbe1f8e5b681cb44d101fc8bdf0ad89e50e492b095f54d17ece05df429,,,,,42efecbe61d32d41f6ee5070e9441348b6fafa6cf80abb74eeedfc2bb3888110,fe66279ef61df72d55bdf7f64f3c1665aa5bda070c8f71c62d2c14d363304b31,f4b3c1e9f6aedb78f19b11dc17ea56064d350eff9458f5293f73daac15656a96,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
88mph,defihacklabs,ethereum,12516705,0xf0b7de03134857391d8d43ed48e20edf21461097,shanghai,ca2-c9c1817a98610ef26f01,2021-06-07,88mph NFT,Access control,src/test/2021-06/88mph_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,4451139dfa098f690604a55207330189bd34c454b39867257c40110ef5f8f71a,"[""https://medium.com/immunefi/88mph-function-initialization-bug-fix-postmortem-c3a2282894d3""]",[],,exact_contract_basename,True,True,,,2021-06-07,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-c9c1817a98610ef26f01.json,308d8b18ec18b4557ba9fc6d17fc14ce384e5a0fb86b36d7a73bf53a50226e34,cases/ca2-c9c1817a98610ef26f01.json,652577f470409dcb3987c14f2e7d9a26ea7689b2c33ae49e7ff5ee6205810490,,,,,,,,,,,,ca2-c9c1817a98610ef26f01,cases/ca2-c9c1817a98610ef26f01.json,652577f470409dcb3987c14f2e7d9a26ea7689b2c33ae49e7ff5ee6205810490,2021-02-16T23:53:03Z,2021-02-17T23:53:31Z,45,EIP1167_PROXY,,1:0xf0b7de03134857391d8d43ed48e20edf21461097,0f482d2f2c81e14df51f59be2509da35af2555ce1d29bd444513b7d107f66ad9,eip1167:0xde71b24fe56358cc0adfd6f2e0f6d8ed9e2cf634,,,,2629b6ee7c838077f1f29fb9429d675c86631d17efb9a24ba7d8ad93922095c2,2fde88aa30a8f3666a03d93e8c5f2be95196abc39c084ab17b6fb34a41228cb1,0adbf6c0cdbdf0fa16ea24f2847a95690a8bd27b45bf3a697d0759788952247c,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,VERIFIED_STANDARD_PROXY,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
eleven,defihacklabs,bsc,8530973,0x27dd6e51bf715cfc0e2fe96af26fc9ded89e4be8,shanghai,ca2-411b50fea47298d98579,2021-06-22,Eleven Finance,Doesn’t burn shares,src/test/2021-06/Eleven_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,5ffd3ed363cfbe0e373320610197f27c34e430107e5366516a6dfb3ca245b549,"[""https://bscscan.com/tx/0xeaaa8f4d33b1035a790f0d7c4eb6e38db7d6d3b580e0bbc9ba39a9d6b80dd250"", ""https://peckshield.medium.com/eleven-finance-incident-root-cause-analysis-123b5675fa76""]","[""0xeaaa8f4d33b1035a790f0d7c4eb6e38db7d6d3b580e0bbc9ba39a9d6b80dd250""]",,exact_contract_basename,True,True,,,2021-06-22,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-411b50fea47298d98579.json,e610f72a0ea424b67cfdaabe6a707c2a5796f9ff1a3189f22234f4bbf6ac1e9e,cases/ca2-411b50fea47298d98579.json,24915f807164abae6421d57fcdedb41c080e7373c24ad08ac814076f9a9728c5,,,,,,,,,,,,ca2-411b50fea47298d98579,cases/ca2-411b50fea47298d98579.json,24915f807164abae6421d57fcdedb41c080e7373c24ad08ac814076f9a9728c5,2021-04-25T02:52:04Z,2021-04-26T02:52:04Z,20321,,,56:0x27dd6e51bf715cfc0e2fe96af26fc9ded89e4be8,10f86306ddfe5f9e92288866e9dd9833a7dac0aec175b5f889fdf6f7b0bb20ec,,,,,062461ccb4b9580be5547711c0632ce695c2a7f5a787631d999eb133cda0652b,3738ad1a658d10843fd1a9da8abdd525b0a661eaaa56bc7b9dc5ae81c2503f9f,6f72c2b14b4d14367d36eb9fc1fee7ee12afdff70cc9bcd0d92b1858300105c9,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
xwin,defihacklabs,bsc,8589725,0x1bf7fe7568211ecff68b6bc7ccad31ecd8fe8092,shanghai,ca2-42dc2e766a267767f0d8,2021-06-25,xWin Finance,subscription-incentive-mechanism,src/test/2021-06/xWin_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,9aa89bc4c360d07aa0711f47b8f5b59db465dc22d8f306bc5315b5977a993395,"[""https://peckshield.medium.com/xwin-finance-incident-root-cause-analysis-71d0820e6bc1""]",[],~$300k,exact_contract_basename,True,True,,,2021-06-25,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-42dc2e766a267767f0d8.json,e0d3bcbf613b6b6da4ca09aeeee9c75f70708fc019516cdd2026d2351d1f3e8f,cases/ca2-42dc2e766a267767f0d8.json,e8d8834777182481ef300aa8e118af03fde5854b061b8d39220dabf4ed2f8e57,,,,,,,,,,,,ca2-42dc2e766a267767f0d8,cases/ca2-42dc2e766a267767f0d8.json,e8d8834777182481ef300aa8e118af03fde5854b061b8d39220dabf4ed2f8e57,2021-02-15T12:22:24Z,2021-02-16T12:22:25Z,15407,,,56:0x1bf7fe7568211ecff68b6bc7ccad31ecd8fe8092,c74bc6818f03e737811d65ceae088ddf101430d9282adc6be5ca075bf8283ace,,,,,54ea39a0ab2e807f909c414f5e73c96d61422e25b0f1189f1ff6f9b8d60dc499,9f21e73cc160ee99d7138ffd823cdb9baa4eb29a7059d78a2ffb3f763dd78436,be9fa87a69fdee944fcb97cfc5f72052ac5ac0566e3dc5bf8e7bf7795ec13e88,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
cream,defihacklabs,ethereum,13125070,0x2db6c82ce72c8d7d770ba1b5f5ed0b6e075066d6,shanghai,ca2-8c56561fae063cde5971,2021-08-30,Cream Finance,Flashloan Attack + Reentrancy,src/test/2021-08/Cream_exp.sol,ethereum,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,7eb8399ca0ec2a1f3c1f751a139eb23c890e45ed189ed42cb86f3c8e2e987194,"[""https://etherscan.io/tx/0xa9a1b8ea288eb9ad315088f17f7c7386b9989c95b4d13c81b69d5ddad7ffe61e"", ""https://twitter.com/creamdotfinance/status/1432249773575208964"", ""https://twitter.com/peckshield/status/1432249600002478081""]","[""0xa9a1b8ea288eb9ad315088f17f7c7386b9989c95b4d13c81b69d5ddad7ffe61e""]",,exact_contract_basename,True,True,,,2021-08-30,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-8c56561fae063cde5971.json,4e1f8d68899fcd31626ecde28908f7c390b6aa4f8b0af8fbdd6a188de62517c0,cases/ca2-8c56561fae063cde5971.json,0552da04955500b19bdd338c4d045d9347d0fa5e3faef96e73da19ef8810f671,,,,,,,,,,,,ca2-8c56561fae063cde5971,cases/ca2-8c56561fae063cde5971.json,0552da04955500b19bdd338c4d045d9347d0fa5e3faef96e73da19ef8810f671,2021-02-09T05:54:41Z,2021-02-10T05:55:00Z,4744,,,1:0x2db6c82ce72c8d7d770ba1b5f5ed0b6e075066d6,d9fd7ffff73b4031637c5e4f5d335e9e5f46942e2c3da8f1d41d8f0c8c7c4a4a,,,,,012b9bad4c1a3ec06c25203679eac54590d28175109607c80bd5333029efe39c,538b26c0945588b9e0f2701dd43f30c12943e65927bd50997ae84625d71cc9a7,1737b8aa5c61fbc7c1660b112787c595994b765310775aa2e9a2840904a4fe39,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
xsurge,defihacklabs,bsc,10087723,0xe1e1aa58983f6b8ee8e4ecd206cea6578f036c21,shanghai,ca2-f4c153bbeb9c3fff7e54,2021-08-17,XSURGE,Flashloan Attack + Reentrancy,src/test/2021-08/XSURGE_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,4f6037b245cd4ce4e5c660dce57cef491cd19921f8610fd9948f5b496bf6d1aa,"[""https://beosin.medium.com/a-sweet-blow-fb0a5e08657d"", ""https://bscscan.com/tx/0x8c93d6e5d6b3ec7478b4195123a696dbc82a3441be090e048fe4b33a242ef09d"", ""https://medium.com/@Knownsec_Blockchain_Lab/knownsec-blockchain-lab-comprehensive-analysis-of-xsurge-attacks-c83d238fbc55""]","[""0x8c93d6e5d6b3ec7478b4195123a696dbc82a3441be090e048fe4b33a242ef09d""]",,exact_contract_basename,True,True,,,2021-08-17,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-f4c153bbeb9c3fff7e54.json,8e7ec7e8dfa60841be78e88168166a54f8ed7ae3e8b013d5f050ade2dd89571a,cases/ca2-f4c153bbeb9c3fff7e54.json,92f0b3522874dd0a92d4847730b76a9de007d3e1f1d42ad29a11c9122894589b,,,,,,,,,,,,ca2-f4c153bbeb9c3fff7e54,cases/ca2-f4c153bbeb9c3fff7e54.json,92f0b3522874dd0a92d4847730b76a9de007d3e1f1d42ad29a11c9122894589b,2021-07-30T07:47:43Z,2021-07-31T07:47:45Z,9594,,,56:0xe1e1aa58983f6b8ee8e4ecd206cea6578f036c21,8cd63ba63c661a72a758b98d85b7b776acdc3c173b2bf6114831e82b95cbd1de,,,,,356652d766b6f33aee863208c0310bbcf31726f7da9caf0ae540241b50b59b45,4062423e09c0fcfc6493d073c9f843429379fc3e0d8eeb305be0c23e438099a9,024a638888b464075219dd2911f9ff45a6f0f2aadb7539ee42ac74a776745c03,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
nowswap,defihacklabs,ethereum,13225516,0xa0ff0e694275023f4986dc3ca12a6eb5d6056c62,shanghai,ca2-bef4fd38f1af5d45d83a,2021-09-15,NowSwap Platform,Incorrect calculation,src/test/2021-09/NowSwap_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,1cf9f8da8125f234890449362de85fb1b390e41dc8287302242423b36ef935f7,"[""https://twitter.com/BlockSecTeam/status/1438100688215560192""]",[],,exact_contract_basename,True,True,,,2021-09-15,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-bef4fd38f1af5d45d83a.json,79bb5980d7668d8c5f1ccd2576e4e7e505631c7ea2092b8019bb45d2d51e3722,cases/ca2-bef4fd38f1af5d45d83a.json,28243ef74908cda05b19d0e290b52140fb17bdee91404b0e2efdade02133b5f5,,,,,,,,,,,,ca2-bef4fd38f1af5d45d83a,cases/ca2-bef4fd38f1af5d45d83a.json,28243ef74908cda05b19d0e290b52140fb17bdee91404b0e2efdade02133b5f5,2021-01-20T05:23:30Z,2021-01-21T05:23:37Z,12540,,,1:0xa0ff0e694275023f4986dc3ca12a6eb5d6056c62,0bbea5d72854fdc6c2559c927e10228eada23e2f724d46a99dc32ec6862752d2,,,,,3948262bd007f73827e6b17c20c3c1170e330e308697997a1e05da17df4cb286,3e56ca53b378f831a633f8d782940b1a834293bb3dd394da5ab313f50c4ba3f4,777eded39026d647c5d6059b5881e7613140060771eba1b6ddf54a382b59ec37,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
